"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000144815",996.653273288525,-0.588359964798415,0.0660552709486502,-8.90708578359768,5.23915183132676e-19,3.45788713345696e-18,"NXPE3","91775","neurexophilin and PC-esterase domain family member 3"
"ENSG00000142089",3186.12059021845,0.43843462952854,0.049235950060558,8.90476631382729,5.34986271917849e-19,3.52937675717335e-18,"IFITM3","10410","interferon induced transmembrane protein 3"
"ENSG00000059145",392.927235430286,0.870845787704478,0.0978019808230759,8.90417331403381,5.37853623776546e-19,3.54670546184284e-18,"UNKL","64718","unk like zinc finger"
"ENSG00000162772",188.3531387419,1.32925535629537,0.149317125386195,8.90222975333453,5.47358220697117e-19,3.60776630439808e-18,"ATF3","467","activating transcription factor 3"
"ENSG00000186111",2617.64862608013,0.460708847276126,0.0518044790972041,8.89322420193954,5.93608753250273e-19,3.91086535780176e-18,"PIP5K1C","23396","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma"
"ENSG00000197535",1935.32226712238,-0.48811819412817,0.0549283737424456,-8.88644904028861,6.30929717305734e-19,4.15488926436636e-18,"MYO5A","4644","myosin VA"
"ENSG00000186635",1378.20274767947,0.528635047425225,0.0594944537694153,8.88545089386104,6.36620426371231e-19,4.19049211427387e-18,"ARAP1","116985","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
"ENSG00000173542",1185.93741569089,0.553397635393749,0.062312645286245,8.88098447516732,6.6271203530705e-19,4.36029016801576e-18,"MOB1B","92597","MOB kinase activator 1B"
"ENSG00000029364",1946.13234144968,0.479814369451412,0.0540358451911756,8.87955703762674,6.71271378737266e-19,4.41463524311907e-18,"SLC39A9","55334","solute carrier family 39 member 9"
"ENSG00000131791",699.607480970168,0.67028052036077,0.0755120364198789,8.87647257496443,6.9014141316427e-19,4.53671014594782e-18,"PRKAB2","5565","protein kinase AMP-activated non-catalytic subunit beta 2"
"ENSG00000170145",1016.12788907531,0.603504762857412,0.0680566389162612,8.86768392426757,7.46829573683462e-19,4.90716640969544e-18,"SIK2","23235","salt inducible kinase 2"
"ENSG00000111875",241.722247761554,-1.09957626228735,0.124022909128661,-8.86591251578084,7.58800370890061e-19,4.98360065337688e-18,"ASF1A","25842","anti-silencing function 1A histone chaperone"
"ENSG00000114982",835.437083472498,-0.632683474492112,0.0713951023816023,-8.86172094985534,7.87886109170764e-19,5.17232315232014e-18,"KANSL3","55683","KAT8 regulatory NSL complex subunit 3"
"ENSG00000137494",377.990673635694,0.898083525335965,0.101357364274934,8.86056510802601,7.96098513068511e-19,5.22390912092775e-18,"ANKRD42","338699","ankyrin repeat domain 42"
"ENSG00000005108",44.1708787387906,4.77726026989363,0.539192152003896,8.86003301817179,7.99907444123485e-19,5.2465669388037e-18,"THSD7A","221981","thrombospondin type 1 domain containing 7A"
"ENSG00000141503",2117.63772883081,0.444965784802036,0.0502241931142564,8.85959051228102,8.03088799082428e-19,5.26509017832599e-18,"MINK1","50488","misshapen like kinase 1"
"ENSG00000141504",538.24546621445,0.799130925497128,0.0902042314655209,8.85912902880374,8.06419904509533e-19,5.28457828041863e-18,"SAT2","112483","spermidine/spermine N1-acetyltransferase family member 2"
"ENSG00000162441",292.967656286429,-0.972540270466733,0.109782576743525,-8.85878524001849,8.08910326428828e-19,5.29854239595914e-18,"LZIC","84328","leucine zipper and CTNNBIP1 domain containing"
"ENSG00000129680",437.703042748493,-0.838258196642783,0.0946502647079559,-8.85637456196489,8.26588067530736e-19,5.41193022624078e-18,"MAP7D3","79649","MAP7 domain containing 3"
"ENSG00000134470",165.982628505609,1.36298739558687,0.153932899661373,8.85442552297277,8.41159079092715e-19,5.50488566059877e-18,"IL15RA","3601","interleukin 15 receptor subunit alpha"
"ENSG00000143815",605.256037059552,-0.736066320737571,0.0831385664894411,-8.85348824039507,8.48256251538227e-19,5.5488684576877e-18,"LBR","3930","lamin B receptor"
"ENSG00000103222",4863.73279895327,0.389045709250306,0.0439458500575286,8.85284295880075,8.53176714478651e-19,5.57857959981648e-18,"ABCC1","4363","ATP binding cassette subfamily C member 1"
"ENSG00000168807",1517.85116947287,-0.513005243152428,0.0579694628431299,-8.84957731177641,8.78513876491597e-19,5.74170177903909e-18,"SNTB2","6645","syntrophin beta 2"
"ENSG00000165156",590.016655997702,-0.719065266579086,0.0812602669524587,-8.84891587914393,8.83735518616366e-19,5.77326864954256e-18,"ZHX1","11244","zinc fingers and homeoboxes 1"
"ENSG00000184602",363.887195479689,-0.886222529593412,0.100154813138115,-8.84852661420569,8.86822864753534e-19,5.79087079341497e-18,"SNN","8303","stannin"
"ENSG00000182261",43.2089584488167,-3.20021801546196,0.362035848759568,-8.83950588436689,9.61428470604754e-19,6.27525810441668e-18,"NLRP10","338322","NLR family pyrin domain containing 10"
"ENSG00000049192",260.89778959506,-1.16860855499894,0.132318004555519,-8.8318181559986,1.0298778011263e-18,6.71905225011041e-18,"ADAMTS6","11174","ADAM metallopeptidase with thrombospondin type 1 motif 6"
"ENSG00000170955",1174.9011220335,-0.547371408185016,0.0619859353827857,-8.83057430374807,1.04139619329409e-18,6.7911934056497e-18,"CAVIN3","112464","caveolae associated protein 3"
"ENSG00000196365",1471.31191529607,-0.524355270603194,0.0593898562399134,-8.82903754615924,1.0558027912578e-18,6.88209709754861e-18,"LONP1","9361","lon peptidase 1, mitochondrial"
"ENSG00000070214",696.011952535943,0.692380053985845,0.0784242773532305,8.82864436056322,1.05952028978409e-18,6.90327587570199e-18,"SLC44A1","23446","solute carrier family 44 member 1"
"ENSG00000145012",2799.29440053653,-0.583801870328318,0.0661989081557884,-8.81890482172961,1.15584634385179e-18,7.52755785050272e-18,"LPP","4026","LIM domain containing preferred translocation partner in lipoma"
"ENSG00000172115",1936.07943409259,-0.489525780094248,0.0555116473088368,-8.8184336770046,1.16071923490333e-18,7.55595410070903e-18,"CYCS","54205","cytochrome c, somatic"
"ENSG00000169715",1708.07849182068,0.528790954287377,0.0599777717970255,8.81644880168091,1.18147188632777e-18,7.68765238882946e-18,"MT1E","4493","metallothionein 1E"
"ENSG00000157954",1625.22012772813,0.484675792316466,0.0550126145756035,8.81026644625987,1.24848748841149e-18,8.12012736284578e-18,"WIPI2","26100","WD repeat domain, phosphoinositide interacting 2"
"ENSG00000224470",897.241188321648,0.617640578472344,0.0701211397667463,8.80819365639075,1.27178583622237e-18,8.26801043416202e-18,"ATXN1L","342371","ataxin 1 like"
"ENSG00000023734",2991.91487161239,-0.445573389913307,0.0505939493475918,-8.80685132627455,1.28710227756429e-18,8.36336034798573e-18,"STRAP","11171","serine/threonine kinase receptor associated protein"
"ENSG00000166886",1112.90177909797,0.686271734397536,0.0779251292686173,8.80680905939694,1.28758750370333e-18,8.36336034798573e-18,"NAB2","4665","NGFI-A binding protein 2"
"ENSG00000153714",383.163094899981,0.87585405543924,0.0994564591074848,8.80640697747629,1.29221246967444e-18,8.38970369077615e-18,"LURAP1L","286343","leucine rich adaptor protein 1 like"
"ENSG00000115540",324.872546317055,-0.986530515751585,0.112145156994483,-8.79690699260528,1.40638779670243e-18,9.12696756838412e-18,"MOB4","25843","MOB family member 4, phocein"
"ENSG00000109133",1023.4744452088,0.612185020596143,0.0696039943889574,8.79525702469262,1.42720907530753e-18,9.25801379924402e-18,"TMEM33","55161","transmembrane protein 33"
"ENSG00000163053",78.494945961489,1.97554336975285,0.224695384162297,8.79209591740397,1.46795360281713e-18,9.51557129406182e-18,"SLC16A14","151473","solute carrier family 16 member 14"
"ENSG00000068438",544.97202773904,-0.760265678948788,0.0864716844556753,-8.79207666341338,1.46820526005541e-18,9.51557129406182e-18,"FTSJ1","24140","FtsJ RNA 2'-O-methyltransferase 1"
"ENSG00000167555",348.657701087411,0.967961388131325,0.110223141783064,8.78183449022367,1.60829638116352e-18,1.04189327760826e-17,"ZNF528","84436","zinc finger protein 528"
"ENSG00000116793",589.635373449084,0.769415584130015,0.0876370529166042,8.77956935478187,1.6410177393195e-18,1.06262387706902e-17,"PHTF1","10745","putative homeodomain transcription factor 1"
"ENSG00000165934",1156.52846637499,-0.552832968829857,0.062983720113032,-8.77739466385488,1.67305080485719e-18,1.08289076688561e-17,"CPSF2","53981","cleavage and polyadenylation specific factor 2"
"ENSG00000205155",263.141937940831,1.03903315290001,0.118380252119752,8.7770817707749,1.67771022741301e-18,1.08542990920162e-17,"PSENEN","55851","presenilin enhancer, gamma-secretase subunit"
"ENSG00000203950",676.464933781985,0.700381544330569,0.0798066599812946,8.77597865259275,1.6942396797263e-18,1.09564301885942e-17,"RTL8A","26071","retrotransposon Gag like 8A"
"ENSG00000189410",331.389386693001,-0.975000979034661,0.111101030061849,-8.77580503521782,1.6968558203646e-18,1.09685355616375e-17,"SH2D5","400745","SH2 domain containing 5"
"ENSG00000143436",288.232494514608,-0.961842345665416,0.109608444393722,-8.77525770013128,1.70512943757698e-18,1.1017184415173e-17,"MRPL9","65005","mitochondrial ribosomal protein L9"
"ENSG00000145390",521.060382205402,-0.764462703332011,0.0871483406088064,-8.77197084868833,1.75565861303702e-18,1.13386926551006e-17,"USP53","54532","ubiquitin specific peptidase 53"
"ENSG00000120885",8117.18965123404,0.420714989559149,0.0479638625015949,8.7714993667401,1.76302699516808e-18,1.13812929718735e-17,"CLU","1191","clusterin"
"ENSG00000116521",1615.60152104682,0.52664288297702,0.060043672300888,8.77099722245389,1.77090815451615e-18,1.14271647903936e-17,"SCAMP3","10067","secretory carrier membrane protein 3"
"ENSG00000156875",930.025079594941,0.63447595429206,0.072360688209155,8.76824101586953,1.81479040443174e-18,1.17051995538359e-17,"MFSD14A","64645","major facilitator superfamily domain containing 14A"
"ENSG00000149547",2510.47314998831,0.48111213624093,0.0549277754955278,8.75899546086846,1.96998051202683e-18,1.27006005189202e-17,"EI24","9538","EI24 autophagy associated transmembrane protein"
"ENSG00000110911",599.323970705628,-0.706406272065862,0.080673563593541,-8.75635388595154,2.01667867307114e-18,1.29959817593889e-17,"SLC11A2","4891","solute carrier family 11 member 2"
"ENSG00000108669",334.487427273618,0.968711983986222,0.110632618018765,8.75611552301797,2.0209458674814e-18,1.30177885467399e-17,"CYTH1","9267","cytohesin 1"
"ENSG00000099783",3354.80336718706,-0.379050201042469,0.0432918925468236,-8.75568562017695,2.02866457899045e-18,1.30617992857847e-17,"HNRNPM","4670","heterogeneous nuclear ribonucleoprotein M"
"ENSG00000165102",2205.18186016525,0.433713206773119,0.049549353536295,8.75315570879089,2.07468127027574e-18,1.33522500267789e-17,"HGSNAT","138050","heparan-alpha-glucosaminide N-acetyltransferase"
"ENSG00000101557",1772.97658996374,-0.458801832195464,0.0524230233394166,-8.75191476891591,2.0976280514994e-18,1.34940385085108e-17,"USP14","9097","ubiquitin specific peptidase 14"
"ENSG00000187951",56.0463120857377,-2.40946140466377,0.275321018229811,-8.75146191219078,2.1060642945938e-18,1.35423977197746e-17,"LOC100288637","100288637","OTU deubiquitinase 7A pseudogene"
"ENSG00000230453",67.8136580133658,-2.13641554741768,0.24412744949596,-8.7512303586862,2.11039082785184e-18,1.35643000527172e-17,"ANKRD18B","441459","ankyrin repeat domain 18B"
"ENSG00000139668",482.191233558981,-0.761595556314557,0.0870517774567917,-8.74876514373962,2.15700050273565e-18,1.38578349648291e-17,"WDFY2","115825","WD repeat and FYVE domain containing 2"
"ENSG00000117523",5053.46047674309,0.38632609237332,0.0441581538370448,8.74869211695228,2.15839660611974e-18,1.38607621703672e-17,"PRRC2C","23215","proline rich coiled-coil 2C"
"ENSG00000126107",815.883719599592,-0.640007223785672,0.0732644656827869,-8.73557484956911,2.42420123573332e-18,1.55609223920896e-17,"HECTD3","79654","HECT domain E3 ubiquitin protein ligase 3"
"ENSG00000115353",50.0429620001663,2.88915296202428,0.330806366073787,8.73366796508338,2.46544157621254e-18,1.58187540053202e-17,"TACR1","6869","tachykinin receptor 1"
"ENSG00000108797",1269.18823404904,-0.513339030408288,0.0587851177015137,-8.73246580903026,2.49179591396819e-18,1.59808912881041e-17,"CNTNAP1","8506","contactin associated protein 1"
"ENSG00000139644",10613.9588514378,0.325997064844729,0.0373337403809964,8.73196903170911,2.50276759122497e-18,1.60442752324809e-17,"TMBIM6","7009","transmembrane BAX inhibitor motif containing 6"
"ENSG00000171680",427.118705593219,0.840544674617317,0.0963104554932585,8.72744989432797,2.60479197019532e-18,1.66910539377124e-17,"PLEKHG5","57449","pleckstrin homology and RhoGEF domain containing G5"
"ENSG00000156030",561.042020607057,-0.778623469396548,0.089224185058833,-8.72659659354845,2.62451194499935e-18,1.68101073643635e-17,"MIDEAS","91748","mitotic deacetylase associated SANT domain protein"
"ENSG00000256269",360.046147759123,-0.88690500044383,0.101667482639066,-8.72358572693756,2.69527866041316e-18,1.72558718058945e-17,"HMBS","3145","hydroxymethylbilane synthase"
"ENSG00000104805",3943.48555572637,0.401676976196236,0.0460724084646627,8.71838459463911,2.82198982267677e-18,1.80592644405602e-17,"NUCB1","4924","nucleobindin 1"
"ENSG00000048649",1446.7528729647,0.495003148541063,0.0567832359024719,8.7174170452571,2.84620203334595e-18,1.82063044997624e-17,"RSF1","51773","remodeling and spacing factor 1"
"ENSG00000164068",715.568257253497,0.735838145201021,0.0844214325078618,8.71624803491099,2.8757293953134e-18,1.83872016607934e-17,"RNF123","63891","ring finger protein 123"
"ENSG00000103034",339.219279119036,0.926242242107477,0.106327214301071,8.71124338388831,3.00559551317503e-18,1.92092223214109e-17,"NDRG4","65009","NDRG family member 4"
"ENSG00000151458",1225.65016338676,0.579614431964817,0.0665395899691404,8.71082061421823,3.01682759206825e-18,1.92726506510194e-17,"ANKRD50","57182","ankyrin repeat domain containing 50"
"ENSG00000183576",620.358780693709,-0.714617461586631,0.0821317308594485,-8.70086937300215,3.29351203557336e-18,2.10311006846968e-17,"SETD3","84193","SET domain containing 3, actin N3(tau)-histidine methyltransferase"
"ENSG00000131351",82.7462984632395,-1.92429203438952,0.221206796841173,-8.69906378044599,3.34633415718389e-18,2.13591480331642e-17,"HAUS8","93323","HAUS augmin like complex subunit 8"
"ENSG00000101298",355.139995384923,-0.886230993758002,0.101921641850299,-8.69521897086082,3.46161558297543e-18,2.20793625758206e-17,"SNPH","9751","syntaphilin"
"ENSG00000102359",1060.31174832342,0.576852575506674,0.0663414890076319,8.69520090874526,3.46216629886832e-18,2.20793625758206e-17,"SRPX2","27286","sushi repeat containing protein X-linked 2"
"ENSG00000117593",411.596156971702,-0.807632661079953,0.0928925088360457,-8.69427116566974,3.49063139489414e-18,2.22512653537845e-17,"DARS2","55157","aspartyl-tRNA synthetase 2, mitochondrial"
"ENSG00000185909",431.144093719096,0.86044496953862,0.0990314229915898,8.68860553091006,3.66915282890835e-18,2.33791501912889e-17,"KLHDC8B","200942","kelch domain containing 8B"
"ENSG00000094880",480.561927043917,-0.800689557211899,0.0921553180099937,-8.68847912960453,3.67323677209786e-18,2.33950577126958e-17,"CDC23","8697","cell division cycle 23"
"ENSG00000169992",1983.82307067091,0.463807290674409,0.0533932350321756,8.68663025184581,3.7334882146306e-18,2.37685310182401e-17,"NLGN2","57555","neuroligin 2"
"ENSG00000173210",3327.91218151663,0.386876531112684,0.0445588075641561,8.68238070679194,3.87569618109512e-18,2.46632168898877e-17,"ABLIM3","22885","actin binding LIM protein family member 3"
"ENSG00000131584",1067.09073092054,0.582146204655297,0.0670714173686712,8.67949757875872,3.97520932176024e-18,2.52855567475625e-17,"ACAP3","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
"ENSG00000174996",1118.01688242171,0.623425530145157,0.0718432153429374,8.67758391894473,4.04264906037835e-18,2.57034347937257e-17,"KLC2","64837","kinesin light chain 2"
"ENSG00000168175",2245.39404118475,0.418908338337731,0.048360316411078,8.66223319915605,4.62610770455381e-18,2.94004205906486e-17,"MAPK1IP1L","93487","mitogen-activated protein kinase 1 interacting protein 1 like"
"ENSG00000132305",1366.30956186404,-0.537309078393669,0.0620347071736786,-8.66142685076864,4.65895446911123e-18,2.9596409899035e-17,"IMMT","10989","inner membrane mitochondrial protein"
"ENSG00000172260",704.377216182805,-0.656396349782874,0.0758142286274546,-8.6579572418834,4.80293615924255e-18,3.04979203424889e-17,"NEGR1","257194","neuronal growth regulator 1"
"ENSG00000163939",1864.89411985303,0.456618231706853,0.0527523549795402,8.65588336073243,4.89108623996073e-18,3.1044284670345e-17,"PBRM1","55193","polybromo 1"
"ENSG00000167513",133.844398236272,-1.51739404057854,0.175461390725085,-8.64802241853889,5.2399538624795e-18,3.32442703509354e-17,"CDT1","81620","chromatin licensing and DNA replication factor 1"
"ENSG00000132613",743.852101900646,0.666581253133872,0.0770982491202378,8.64586758765834,5.33980075051062e-18,3.38631598369301e-17,"MTSS2","92154","MTSS I-BAR domain containing 2"
"ENSG00000107789",853.192779291432,0.649839726885712,0.0751720787432597,8.64469544743007,5.39489964303285e-18,3.41869960704754e-17,"MINPP1","9562","multiple inositol-polyphosphate phosphatase 1"
"ENSG00000039319",797.337547245499,0.616318667253691,0.0712945394621487,8.64468263492892,5.39550501152977e-18,3.41869960704754e-17,"ZFYVE16","9765","zinc finger FYVE-type containing 16"
